#      CDF      prot
#             (days)
    0.0021      0.46
    0.0122      2.18
    0.0222      3.57
    0.0323      4.77
    0.0424      5.81
    0.0525      6.71
    0.0626      7.50
    0.0726      8.21
    0.0827      8.85
    0.0928      9.43
    0.1029      9.98
    0.1130     10.49
    0.1230     10.98
    0.1331     11.45
    0.1432     11.90
    0.1533     12.34
    0.1634     12.77
    0.1734     13.19
    0.1835     13.60
    0.1936     14.00
    0.2037     14.40
    0.2138     14.79
    0.2238     15.17
    0.2339     15.54
    0.2440     15.91
    0.2541     16.27
    0.2642     16.62
    0.2742     16.96
    0.2843     17.29
    0.2944     17.62
    0.3045     17.94
    0.3146     18.25
    0.3246     18.56
    0.3347     18.85
    0.3448     19.15
    0.3549     19.43
    0.3650     19.71
    0.3750     19.99
    0.3851     20.26
    0.3952     20.52
    0.4053     20.79
    0.4154     21.04
    0.4254     21.30
    0.4355     21.55
    0.4456     21.80
    0.4557     22.05
    0.4658     22.29
    0.4758     22.54
    0.4859     22.78
    0.4960     23.02
    0.5061     23.26
    0.5162     23.49
    0.5262     23.73
    0.5363     23.97
    0.5464     24.20
    0.5565     24.44
    0.5666     24.68
    0.5766     24.91
    0.5867     25.15
    0.5968     25.39
    0.6069     25.63
    0.6170     25.87
    0.6270     26.11
    0.6371     26.35
    0.6472     26.59
    0.6573     26.83
    0.6674     27.08
    0.6774     27.33
    0.6875     27.58
    0.6976     27.83
    0.7077     28.08
    0.7178     28.33
    0.7278     28.59
    0.7379     28.85
    0.7480     29.11
    0.7581     29.37
    0.7682     29.63
    0.7782     29.90
    0.7883     30.18
    0.7984     30.45
    0.8085     30.73
    0.8186     31.02
    0.8286     31.31
    0.8387     31.61
    0.8488     31.92
    0.8589     32.23
    0.8690     32.56
    0.8790     32.90
    0.8891     33.25
    0.8992     33.62
    0.9093     34.02
    0.9194     34.44
    0.9294     34.90
    0.9395     35.41
    0.9496     35.98
    0.9597     36.64
    0.9698     37.43
    0.9798     38.46
    0.9899     39.93
    1.0000     42.63
