#      CDF      prot
#             (days)
    0.0018      0.38
    0.0119      2.13
    0.0220      3.49
    0.0321      4.85
    0.0421      6.23
    0.0522      7.48
    0.0623      8.51
    0.0724      9.34
    0.0825     10.01
    0.0925     10.58
    0.1026     11.07
    0.1127     11.52
    0.1228     11.92
    0.1329     12.29
    0.1430     12.64
    0.1530     12.98
    0.1631     13.30
    0.1732     13.60
    0.1833     13.90
    0.1934     14.20
    0.2035     14.48
    0.2135     14.77
    0.2236     15.04
    0.2337     15.32
    0.2438     15.59
    0.2539     15.85
    0.2640     16.12
    0.2740     16.38
    0.2841     16.64
    0.2942     16.89
    0.3043     17.14
    0.3144     17.39
    0.3245     17.64
    0.3345     17.88
    0.3446     18.12
    0.3547     18.35
    0.3648     18.58
    0.3749     18.81
    0.3849     19.04
    0.3950     19.26
    0.4051     19.48
    0.4152     19.70
    0.4253     19.92
    0.4354     20.13
    0.4454     20.34
    0.4555     20.55
    0.4656     20.76
    0.4757     20.97
    0.4858     21.18
    0.4959     21.38
    0.5059     21.59
    0.5160     21.80
    0.5261     22.00
    0.5362     22.21
    0.5463     22.42
    0.5564     22.63
    0.5664     22.84
    0.5765     23.05
    0.5866     23.26
    0.5967     23.48
    0.6068     23.70
    0.6169     23.92
    0.6269     24.14
    0.6370     24.37
    0.6471     24.60
    0.6572     24.84
    0.6673     25.07
    0.6774     25.32
    0.6874     25.56
    0.6975     25.81
    0.7076     26.06
    0.7177     26.32
    0.7278     26.58
    0.7378     26.84
    0.7479     27.11
    0.7580     27.38
    0.7681     27.66
    0.7782     27.95
    0.7883     28.25
    0.7983     28.55
    0.8084     28.86
    0.8185     29.19
    0.8286     29.52
    0.8387     29.87
    0.8488     30.24
    0.8588     30.62
    0.8689     31.03
    0.8790     31.45
    0.8891     31.91
    0.8992     32.39
    0.9093     32.90
    0.9193     33.44
    0.9294     34.03
    0.9395     34.66
    0.9496     35.36
    0.9597     36.14
    0.9698     37.06
    0.9798     38.23
    0.9899     39.99
    1.0000     45.88
