#      CDF      prot
#             (days)
    0.0014      0.74
    0.0115      2.91
    0.0215      4.36
    0.0316      5.45
    0.0417      6.33
    0.0518      7.08
    0.0619      7.73
    0.0720      8.31
    0.0821      8.84
    0.0922      9.33
    0.1022      9.78
    0.1123     10.21
    0.1224     10.61
    0.1325     10.99
    0.1426     11.36
    0.1527     11.72
    0.1628     12.06
    0.1729     12.40
    0.1829     12.72
    0.1930     13.04
    0.2031     13.36
    0.2132     13.67
    0.2233     13.98
    0.2334     14.28
    0.2435     14.58
    0.2536     14.88
    0.2636     15.18
    0.2737     15.48
    0.2838     15.78
    0.2939     16.08
    0.3040     16.39
    0.3141     16.69
    0.3242     17.00
    0.3342     17.31
    0.3443     17.63
    0.3544     17.95
    0.3645     18.28
    0.3746     18.61
    0.3847     18.94
    0.3948     19.29
    0.4049     19.64
    0.4149     19.99
    0.4250     20.36
    0.4351     20.73
    0.4452     21.10
    0.4553     21.49
    0.4654     21.88
    0.4755     22.27
    0.4856     22.68
    0.4956     23.08
    0.5057     23.49
    0.5158     23.91
    0.5259     24.33
    0.5360     24.74
    0.5461     25.16
    0.5562     25.58
    0.5663     26.00
    0.5763     26.41
    0.5864     26.83
    0.5965     27.24
    0.6066     27.64
    0.6167     28.04
    0.6268     28.44
    0.6369     28.83
    0.6470     29.21
    0.6570     29.59
    0.6671     29.96
    0.6772     30.33
    0.6873     30.69
    0.6974     31.04
    0.7075     31.39
    0.7176     31.73
    0.7276     32.07
    0.7377     32.40
    0.7478     32.73
    0.7579     33.05
    0.7680     33.36
    0.7781     33.68
    0.7882     33.99
    0.7983     34.30
    0.8083     34.60
    0.8184     34.90
    0.8285     35.20
    0.8386     35.50
    0.8487     35.80
    0.8588     36.10
    0.8689     36.40
    0.8790     36.70
    0.8890     37.00
    0.8991     37.31
    0.9092     37.61
    0.9193     37.92
    0.9294     38.24
    0.9395     38.56
    0.9496     38.89
    0.9597     39.23
    0.9697     39.57
    0.9798     39.93
    0.9899     40.31
    1.0000     40.70
