#      CDF      prot
#             (days)
    0.0040      0.32
    0.0141      1.69
    0.0241      2.83
    0.0342      3.79
    0.0443      4.62
    0.0543      5.33
    0.0644      5.96
    0.0744      6.52
    0.0845      7.04
    0.0946      7.51
    0.1046      7.96
    0.1147      8.38
    0.1247      8.78
    0.1348      9.17
    0.1449      9.54
    0.1549      9.90
    0.1650     10.25
    0.1750     10.60
    0.1851     10.93
    0.1952     11.26
    0.2052     11.59
    0.2153     11.91
    0.2253     12.23
    0.2354     12.54
    0.2455     12.85
    0.2555     13.16
    0.2656     13.46
    0.2756     13.76
    0.2857     14.06
    0.2958     14.36
    0.3058     14.65
    0.3159     14.94
    0.3260     15.22
    0.3360     15.50
    0.3461     15.78
    0.3561     16.05
    0.3662     16.33
    0.3763     16.59
    0.3863     16.86
    0.3964     17.12
    0.4064     17.37
    0.4165     17.63
    0.4266     17.88
    0.4366     18.13
    0.4467     18.38
    0.4567     18.63
    0.4668     18.87
    0.4769     19.12
    0.4869     19.36
    0.4970     19.60
    0.5070     19.85
    0.5171     20.09
    0.5272     20.33
    0.5372     20.58
    0.5473     20.82
    0.5573     21.07
    0.5674     21.31
    0.5775     21.56
    0.5875     21.81
    0.5976     22.06
    0.6076     22.31
    0.6177     22.56
    0.6278     22.81
    0.6378     23.07
    0.6479     23.33
    0.6579     23.59
    0.6680     23.85
    0.6781     24.11
    0.6881     24.37
    0.6982     24.64
    0.7082     24.91
    0.7183     25.18
    0.7284     25.46
    0.7384     25.73
    0.7485     26.02
    0.7585     26.30
    0.7686     26.59
    0.7787     26.89
    0.7887     27.19
    0.7988     27.49
    0.8089     27.81
    0.8189     28.13
    0.8290     28.47
    0.8390     28.81
    0.8491     29.17
    0.8592     29.54
    0.8692     29.93
    0.8793     30.34
    0.8893     30.78
    0.8994     31.23
    0.9095     31.72
    0.9195     32.25
    0.9296     32.83
    0.9396     33.47
    0.9497     34.20
    0.9598     35.08
    0.9698     36.22
    0.9799     37.90
    0.9899     40.97
    1.0000     65.56
