#      CDF      prot
#             (days)
    0.0071      1.36
    0.0171      1.90
    0.0271      2.42
    0.0372      2.92
    0.0472      3.40
    0.0572      3.87
    0.0673      4.32
    0.0773      4.77
    0.0873      5.21
    0.0973      5.64
    0.1074      6.06
    0.1174      6.48
    0.1274      6.89
    0.1375      7.29
    0.1475      7.70
    0.1575      8.10
    0.1675      8.49
    0.1776      8.89
    0.1876      9.28
    0.1976      9.66
    0.2077     10.05
    0.2177     10.43
    0.2277     10.81
    0.2378     11.19
    0.2478     11.57
    0.2578     11.94
    0.2678     12.32
    0.2779     12.69
    0.2879     13.06
    0.2979     13.43
    0.3080     13.80
    0.3180     14.17
    0.3280     14.54
    0.3380     14.91
    0.3481     15.28
    0.3581     15.64
    0.3681     16.01
    0.3782     16.38
    0.3882     16.75
    0.3982     17.12
    0.4083     17.49
    0.4183     17.86
    0.4283     18.23
    0.4383     18.61
    0.4484     18.99
    0.4584     19.37
    0.4684     19.75
    0.4785     20.13
    0.4885     20.52
    0.4985     20.90
    0.5086     21.30
    0.5186     21.69
    0.5286     22.08
    0.5386     22.48
    0.5487     22.88
    0.5587     23.29
    0.5687     23.69
    0.5788     24.10
    0.5888     24.50
    0.5988     24.91
    0.6088     25.32
    0.6189     25.72
    0.6289     26.13
    0.6389     26.54
    0.6490     26.94
    0.6590     27.34
    0.6690     27.74
    0.6791     28.13
    0.6891     28.53
    0.6991     28.91
    0.7091     29.30
    0.7192     29.68
    0.7292     30.06
    0.7392     30.44
    0.7493     30.81
    0.7593     31.18
    0.7693     31.55
    0.7793     31.91
    0.7894     32.28
    0.7994     32.64
    0.8094     33.00
    0.8195     33.36
    0.8295     33.72
    0.8395     34.08
    0.8496     34.45
    0.8596     34.81
    0.8696     35.18
    0.8796     35.55
    0.8897     35.93
    0.8997     36.31
    0.9097     36.69
    0.9198     37.09
    0.9298     37.49
    0.9398     37.90
    0.9499     38.33
    0.9599     38.77
    0.9699     39.23
    0.9799     39.71
    0.9900     40.22
    1.0000     40.76
