#      CDF      prot
#             (days)
    0.0147      0.29
    0.0246      0.39
    0.0346      0.48
    0.0445      0.57
    0.0545      0.65
    0.0645      0.74
    0.0744      0.82
    0.0844      0.89
    0.0943      0.97
    0.1043      1.05
    0.1142      1.12
    0.1242      1.19
    0.1341      1.26
    0.1441      1.33
    0.1540      1.40
    0.1640      1.47
    0.1739      1.54
    0.1839      1.60
    0.1938      1.67
    0.2038      1.73
    0.2137      1.80
    0.2237      1.86
    0.2336      1.92
    0.2436      1.98
    0.2536      2.05
    0.2635      2.11
    0.2735      2.17
    0.2834      2.23
    0.2934      2.29
    0.3033      2.35
    0.3133      2.41
    0.3232      2.47
    0.3332      2.53
    0.3431      2.59
    0.3531      2.65
    0.3630      2.71
    0.3730      2.77
    0.3829      2.83
    0.3929      2.89
    0.4028      2.95
    0.4128      3.01
    0.4227      3.07
    0.4327      3.13
    0.4427      3.19
    0.4526      3.25
    0.4626      3.32
    0.4725      3.38
    0.4825      3.44
    0.4924      3.50
    0.5024      3.56
    0.5123      3.63
    0.5223      3.69
    0.5322      3.76
    0.5422      3.82
    0.5521      3.89
    0.5621      3.95
    0.5720      4.02
    0.5820      4.09
    0.5919      4.16
    0.6019      4.23
    0.6118      4.30
    0.6218      4.37
    0.6318      4.44
    0.6417      4.52
    0.6517      4.59
    0.6616      4.67
    0.6716      4.75
    0.6815      4.83
    0.6915      4.91
    0.7014      4.99
    0.7114      5.08
    0.7213      5.17
    0.7313      5.26
    0.7412      5.36
    0.7512      5.46
    0.7611      5.56
    0.7711      5.66
    0.7810      5.78
    0.7910      5.89
    0.8009      6.01
    0.8109      6.14
    0.8209      6.28
    0.8308      6.43
    0.8408      6.59
    0.8507      6.76
    0.8607      6.95
    0.8706      7.16
    0.8806      7.40
    0.8905      7.68
    0.9005      8.02
    0.9104      8.43
    0.9204      8.95
    0.9303      9.57
    0.9403     10.26
    0.9502     10.96
    0.9602     11.68
    0.9701     12.45
    0.9801     13.27
    0.9900     14.15
    1.0000     15.10
