#      CDF      prot
#             (days)
    0.0043      0.21
    0.0144      1.22
    0.0244      1.96
    0.0345      2.55
    0.0446      3.07
    0.0546      3.53
    0.0647      3.96
    0.0747      4.35
    0.0848      4.73
    0.0948      5.08
    0.1049      5.43
    0.1150      5.76
    0.1250      6.09
    0.1351      6.41
    0.1451      6.72
    0.1552      7.03
    0.1652      7.34
    0.1753      7.64
    0.1854      7.94
    0.1954      8.24
    0.2055      8.53
    0.2155      8.82
    0.2256      9.11
    0.2356      9.40
    0.2457      9.68
    0.2558      9.96
    0.2658     10.24
    0.2759     10.51
    0.2859     10.78
    0.2960     11.04
    0.3060     11.31
    0.3161     11.57
    0.3262     11.83
    0.3362     12.08
    0.3463     12.33
    0.3563     12.58
    0.3664     12.83
    0.3764     13.07
    0.3865     13.31
    0.3966     13.55
    0.4066     13.79
    0.4167     14.03
    0.4267     14.27
    0.4368     14.50
    0.4468     14.73
    0.4569     14.97
    0.4670     15.20
    0.4770     15.43
    0.4871     15.66
    0.4971     15.89
    0.5072     16.13
    0.5172     16.36
    0.5273     16.59
    0.5374     16.82
    0.5474     17.05
    0.5575     17.28
    0.5675     17.52
    0.5776     17.75
    0.5876     17.98
    0.5977     18.22
    0.6078     18.46
    0.6178     18.70
    0.6279     18.94
    0.6379     19.18
    0.6480     19.42
    0.6580     19.67
    0.6681     19.92
    0.6782     20.18
    0.6882     20.44
    0.6983     20.70
    0.7083     20.97
    0.7184     21.25
    0.7285     21.54
    0.7385     21.83
    0.7486     22.14
    0.7586     22.46
    0.7687     22.79
    0.7787     23.14
    0.7888     23.51
    0.7989     23.90
    0.8089     24.31
    0.8190     24.74
    0.8290     25.20
    0.8391     25.68
    0.8491     26.18
    0.8592     26.71
    0.8693     27.27
    0.8793     27.85
    0.8894     28.46
    0.8994     29.11
    0.9095     29.80
    0.9195     30.53
    0.9296     31.30
    0.9397     32.12
    0.9497     32.98
    0.9598     33.90
    0.9698     34.95
    0.9799     36.27
    0.9899     38.37
    1.0000     62.60
