#      CDF      prot
#             (days)
    0.0025      0.20
    0.0126      1.97
    0.0227      3.45
    0.0327      4.73
    0.0428      5.78
    0.0529      6.62
    0.0630      7.31
    0.0731      7.89
    0.0831      8.40
    0.0932      8.87
    0.1033      9.30
    0.1134      9.70
    0.1234     10.08
    0.1335     10.45
    0.1436     10.81
    0.1537     11.17
    0.1637     11.51
    0.1738     11.85
    0.1839     12.19
    0.1940     12.52
    0.2040     12.85
    0.2141     13.18
    0.2242     13.50
    0.2343     13.81
    0.2443     14.11
    0.2544     14.41
    0.2645     14.71
    0.2746     15.00
    0.2846     15.28
    0.2947     15.56
    0.3048     15.84
    0.3149     16.11
    0.3249     16.38
    0.3350     16.64
    0.3451     16.90
    0.3552     17.16
    0.3652     17.41
    0.3753     17.66
    0.3854     17.91
    0.3955     18.16
    0.4055     18.40
    0.4156     18.64
    0.4257     18.87
    0.4358     19.11
    0.4458     19.34
    0.4559     19.57
    0.4660     19.79
    0.4761     20.01
    0.4861     20.23
    0.4962     20.45
    0.5063     20.67
    0.5164     20.88
    0.5264     21.10
    0.5365     21.31
    0.5466     21.52
    0.5567     21.73
    0.5668     21.94
    0.5768     22.15
    0.5869     22.37
    0.5970     22.58
    0.6071     22.79
    0.6171     23.01
    0.6272     23.23
    0.6373     23.45
    0.6474     23.67
    0.6574     23.90
    0.6675     24.13
    0.6776     24.36
    0.6877     24.61
    0.6977     24.85
    0.7078     25.11
    0.7179     25.36
    0.7280     25.63
    0.7380     25.91
    0.7481     26.19
    0.7582     26.48
    0.7683     26.78
    0.7783     27.09
    0.7884     27.41
    0.7985     27.73
    0.8086     28.07
    0.8186     28.42
    0.8287     28.79
    0.8388     29.16
    0.8489     29.55
    0.8589     29.96
    0.8690     30.37
    0.8791     30.80
    0.8892     31.24
    0.8992     31.70
    0.9093     32.17
    0.9194     32.66
    0.9295     33.18
    0.9395     33.75
    0.9496     34.37
    0.9597     35.07
    0.9698     35.91
    0.9798     36.98
    0.9899     38.62
    1.0000     57.75
