#      CDF      prot
#             (days)
    0.0047      0.29
    0.0147      1.26
    0.0248      1.98
    0.0348      2.58
    0.0449      3.11
    0.0549      3.59
    0.0650      4.04
    0.0750      4.46
    0.0851      4.86
    0.0951      5.25
    0.1052      5.63
    0.1153      6.01
    0.1253      6.37
    0.1354      6.73
    0.1454      7.08
    0.1555      7.42
    0.1655      7.75
    0.1756      8.08
    0.1856      8.39
    0.1957      8.70
    0.2057      9.00
    0.2158      9.29
    0.2258      9.57
    0.2359      9.85
    0.2460     10.13
    0.2560     10.40
    0.2661     10.66
    0.2761     10.92
    0.2862     11.18
    0.2962     11.43
    0.3063     11.68
    0.3163     11.93
    0.3264     12.18
    0.3364     12.42
    0.3465     12.67
    0.3565     12.91
    0.3666     13.15
    0.3767     13.39
    0.3867     13.63
    0.3968     13.86
    0.4068     14.10
    0.4169     14.33
    0.4269     14.56
    0.4370     14.79
    0.4470     15.02
    0.4571     15.24
    0.4671     15.47
    0.4772     15.69
    0.4873     15.91
    0.4973     16.13
    0.5074     16.35
    0.5174     16.57
    0.5275     16.78
    0.5375     16.99
    0.5476     17.21
    0.5576     17.42
    0.5677     17.63
    0.5777     17.84
    0.5878     18.05
    0.5978     18.26
    0.6079     18.46
    0.6180     18.67
    0.6280     18.88
    0.6381     19.09
    0.6481     19.30
    0.6582     19.50
    0.6682     19.71
    0.6783     19.93
    0.6883     20.14
    0.6984     20.36
    0.7084     20.57
    0.7185     20.80
    0.7285     21.02
    0.7386     21.25
    0.7487     21.49
    0.7587     21.73
    0.7688     21.98
    0.7788     22.24
    0.7889     22.51
    0.7989     22.80
    0.8090     23.09
    0.8190     23.41
    0.8291     23.75
    0.8391     24.11
    0.8492     24.51
    0.8592     24.94
    0.8693     25.42
    0.8794     25.95
    0.8894     26.56
    0.8995     27.24
    0.9095     28.01
    0.9196     28.89
    0.9296     29.88
    0.9397     30.97
    0.9497     32.13
    0.9598     33.35
    0.9698     34.67
    0.9799     36.21
    0.9899     38.49
    1.0000     62.50
