#      CDF      prot
#             (days)
    0.0058      0.22
    0.0159      1.15
    0.0259      1.90
    0.0360      2.55
    0.0460      3.12
    0.0560      3.64
    0.0661      4.11
    0.0761      4.55
    0.0862      4.96
    0.0962      5.35
    0.1063      5.72
    0.1163      6.08
    0.1263      6.42
    0.1364      6.75
    0.1464      7.06
    0.1565      7.37
    0.1665      7.68
    0.1766      7.97
    0.1866      8.26
    0.1966      8.55
    0.2067      8.83
    0.2167      9.11
    0.2268      9.39
    0.2368      9.66
    0.2468      9.93
    0.2569     10.20
    0.2669     10.47
    0.2770     10.74
    0.2870     11.00
    0.2971     11.27
    0.3071     11.53
    0.3171     11.80
    0.3272     12.06
    0.3372     12.32
    0.3473     12.57
    0.3573     12.83
    0.3673     13.08
    0.3774     13.34
    0.3874     13.59
    0.3975     13.83
    0.4075     14.07
    0.4176     14.32
    0.4276     14.55
    0.4376     14.79
    0.4477     15.02
    0.4577     15.25
    0.4678     15.47
    0.4778     15.70
    0.4879     15.92
    0.4979     16.13
    0.5079     16.35
    0.5180     16.56
    0.5280     16.77
    0.5381     16.98
    0.5481     17.19
    0.5581     17.40
    0.5682     17.60
    0.5782     17.81
    0.5883     18.01
    0.5983     18.21
    0.6084     18.42
    0.6184     18.62
    0.6284     18.82
    0.6385     19.02
    0.6485     19.23
    0.6586     19.43
    0.6686     19.64
    0.6787     19.84
    0.6887     20.05
    0.6987     20.26
    0.7088     20.48
    0.7188     20.69
    0.7289     20.91
    0.7389     21.13
    0.7489     21.36
    0.7590     21.59
    0.7690     21.83
    0.7791     22.08
    0.7891     22.33
    0.7992     22.59
    0.8092     22.86
    0.8192     23.14
    0.8293     23.43
    0.8393     23.74
    0.8494     24.06
    0.8594     24.40
    0.8695     24.76
    0.8795     25.15
    0.8895     25.57
    0.8996     26.02
    0.9096     26.52
    0.9197     27.08
    0.9297     27.72
    0.9397     28.48
    0.9498     29.40
    0.9598     30.61
    0.9699     32.38
    0.9799     35.20
    0.9900     39.41
    1.0000     68.16
