#      CDF      prot
#             (days)
    0.0062      0.21
    0.0162      1.13
    0.0263      1.94
    0.0363      2.67
    0.0463      3.32
    0.0564      3.91
    0.0664      4.45
    0.0765      4.95
    0.0865      5.41
    0.0965      5.85
    0.1066      6.26
    0.1166      6.65
    0.1266      7.02
    0.1367      7.38
    0.1467      7.72
    0.1568      8.05
    0.1668      8.38
    0.1768      8.69
    0.1869      9.00
    0.1969      9.30
    0.2070      9.60
    0.2170      9.89
    0.2270     10.18
    0.2371     10.47
    0.2471     10.75
    0.2571     11.03
    0.2672     11.31
    0.2772     11.59
    0.2873     11.87
    0.2973     12.15
    0.3073     12.43
    0.3174     12.71
    0.3274     12.98
    0.3375     13.26
    0.3475     13.54
    0.3575     13.82
    0.3676     14.10
    0.3776     14.38
    0.3876     14.66
    0.3977     14.95
    0.4077     15.23
    0.4178     15.51
    0.4278     15.79
    0.4378     16.07
    0.4479     16.36
    0.4579     16.64
    0.4680     16.92
    0.4780     17.20
    0.4880     17.49
    0.4981     17.77
    0.5081     18.05
    0.5182     18.33
    0.5282     18.61
    0.5382     18.89
    0.5483     19.17
    0.5583     19.46
    0.5683     19.74
    0.5784     20.02
    0.5884     20.30
    0.5985     20.58
    0.6085     20.86
    0.6185     21.14
    0.6286     21.42
    0.6386     21.70
    0.6487     21.98
    0.6587     22.27
    0.6687     22.55
    0.6788     22.83
    0.6888     23.12
    0.6988     23.41
    0.7089     23.70
    0.7189     23.99
    0.7290     24.28
    0.7390     24.58
    0.7490     24.88
    0.7591     25.18
    0.7691     25.49
    0.7792     25.80
    0.7892     26.12
    0.7992     26.45
    0.8093     26.78
    0.8193     27.12
    0.8293     27.47
    0.8394     27.83
    0.8494     28.21
    0.8595     28.60
    0.8695     29.01
    0.8795     29.44
    0.8896     29.89
    0.8996     30.39
    0.9097     30.92
    0.9197     31.50
    0.9297     32.16
    0.9398     32.92
    0.9498     33.82
    0.9598     34.98
    0.9699     36.66
    0.9799     40.44
    0.9900     54.70
    1.0000     64.97
