#      CDF      prot
#             (days)
    0.0019      1.32
    0.0120      3.01
    0.0220      4.42
    0.0321      5.63
    0.0422      6.61
    0.0523      7.41
    0.0624      8.09
    0.0725      8.70
    0.0825      9.26
    0.0926      9.79
    0.1027     10.29
    0.1128     10.77
    0.1229     11.24
    0.1329     11.70
    0.1430     12.14
    0.1531     12.57
    0.1632     12.99
    0.1733     13.39
    0.1834     13.77
    0.1934     14.14
    0.2035     14.50
    0.2136     14.83
    0.2237     15.16
    0.2338     15.47
    0.2438     15.78
    0.2539     16.07
    0.2640     16.35
    0.2741     16.63
    0.2842     16.89
    0.2943     17.15
    0.3043     17.40
    0.3144     17.65
    0.3245     17.89
    0.3346     18.12
    0.3447     18.35
    0.3547     18.57
    0.3648     18.79
    0.3749     19.00
    0.3850     19.21
    0.3951     19.42
    0.4052     19.62
    0.4152     19.83
    0.4253     20.02
    0.4354     20.22
    0.4455     20.42
    0.4556     20.61
    0.4657     20.80
    0.4757     20.99
    0.4858     21.19
    0.4959     21.38
    0.5060     21.57
    0.5161     21.76
    0.5261     21.95
    0.5362     22.15
    0.5463     22.35
    0.5564     22.54
    0.5665     22.74
    0.5766     22.95
    0.5866     23.15
    0.5967     23.36
    0.6068     23.58
    0.6169     23.80
    0.6270     24.02
    0.6370     24.25
    0.6471     24.49
    0.6572     24.73
    0.6673     24.98
    0.6774     25.23
    0.6875     25.50
    0.6975     25.77
    0.7076     26.05
    0.7177     26.34
    0.7278     26.64
    0.7379     26.94
    0.7479     27.25
    0.7580     27.57
    0.7681     27.90
    0.7782     28.23
    0.7883     28.56
    0.7984     28.90
    0.8084     29.24
    0.8185     29.58
    0.8286     29.93
    0.8387     30.28
    0.8488     30.63
    0.8589     30.99
    0.8689     31.35
    0.8790     31.71
    0.8891     32.09
    0.8992     32.47
    0.9093     32.86
    0.9193     33.26
    0.9294     33.69
    0.9395     34.15
    0.9496     34.65
    0.9597     35.20
    0.9698     35.84
    0.9798     36.64
    0.9899     37.77
    1.0000     40.47
