#      CDF      prot
#             (days)
    0.0045      0.39
    0.0145      1.42
    0.0246      2.20
    0.0346      2.85
    0.0447      3.41
    0.0547      3.92
    0.0648      4.39
    0.0749      4.82
    0.0849      5.23
    0.0950      5.62
    0.1050      5.99
    0.1151      6.36
    0.1251      6.71
    0.1352      7.05
    0.1452      7.39
    0.1553      7.72
    0.1654      8.05
    0.1754      8.37
    0.1855      8.69
    0.1955      9.00
    0.2056      9.32
    0.2156      9.63
    0.2257      9.95
    0.2358     10.26
    0.2458     10.57
    0.2559     10.87
    0.2659     11.18
    0.2760     11.48
    0.2860     11.78
    0.2961     12.08
    0.3061     12.37
    0.3162     12.66
    0.3263     12.94
    0.3363     13.22
    0.3464     13.50
    0.3564     13.77
    0.3665     14.04
    0.3765     14.31
    0.3866     14.57
    0.3966     14.82
    0.4067     15.08
    0.4168     15.33
    0.4268     15.57
    0.4369     15.82
    0.4469     16.06
    0.4570     16.30
    0.4670     16.54
    0.4771     16.77
    0.4871     17.00
    0.4972     17.24
    0.5073     17.47
    0.5173     17.70
    0.5274     17.92
    0.5374     18.15
    0.5475     18.38
    0.5575     18.60
    0.5676     18.83
    0.5777     19.06
    0.5877     19.28
    0.5978     19.51
    0.6078     19.74
    0.6179     19.96
    0.6279     20.19
    0.6380     20.42
    0.6480     20.65
    0.6581     20.89
    0.6682     21.12
    0.6782     21.36
    0.6883     21.60
    0.6983     21.85
    0.7084     22.09
    0.7184     22.34
    0.7285     22.60
    0.7385     22.86
    0.7486     23.12
    0.7587     23.39
    0.7687     23.67
    0.7788     23.95
    0.7888     24.24
    0.7989     24.54
    0.8089     24.85
    0.8190     25.17
    0.8290     25.50
    0.8391     25.84
    0.8492     26.19
    0.8592     26.56
    0.8693     26.95
    0.8793     27.36
    0.8894     27.80
    0.8994     28.27
    0.9095     28.78
    0.9196     29.34
    0.9296     29.98
    0.9397     30.71
    0.9497     31.58
    0.9598     32.66
    0.9698     34.03
    0.9799     35.93
    0.9899     39.58
    1.0000     61.45
