#      CDF      prot
#             (days)
    0.0100      2.54
    0.0200      3.05
    0.0300      3.54
    0.0400      4.02
    0.0500      4.48
    0.0600      4.93
    0.0700      5.37
    0.0800      5.79
    0.0900      6.21
    0.1000      6.62
    0.1100      7.02
    0.1200      7.41
    0.1300      7.80
    0.1400      8.18
    0.1500      8.56
    0.1600      8.93
    0.1700      9.30
    0.1800      9.66
    0.1900     10.02
    0.2000     10.38
    0.2100     10.73
    0.2200     11.08
    0.2300     11.43
    0.2400     11.77
    0.2500     12.12
    0.2600     12.46
    0.2700     12.80
    0.2800     13.14
    0.2900     13.48
    0.3000     13.82
    0.3100     14.15
    0.3200     14.49
    0.3300     14.83
    0.3400     15.16
    0.3500     15.50
    0.3600     15.84
    0.3700     16.17
    0.3800     16.51
    0.3900     16.85
    0.4000     17.19
    0.4100     17.53
    0.4200     17.87
    0.4300     18.21
    0.4400     18.56
    0.4500     18.91
    0.4600     19.26
    0.4700     19.61
    0.4800     19.96
    0.4900     20.32
    0.5000     20.68
    0.5100     21.04
    0.5200     21.41
    0.5300     21.78
    0.5400     22.15
    0.5500     22.53
    0.5600     22.92
    0.5700     23.31
    0.5800     23.70
    0.5900     24.10
    0.6000     24.51
    0.6100     24.92
    0.6200     25.35
    0.6300     25.78
    0.6400     26.22
    0.6500     26.67
    0.6600     27.13
    0.6700     27.60
    0.6800     28.08
    0.6900     28.58
    0.7000     29.09
    0.7100     29.62
    0.7200     30.17
    0.7300     30.74
    0.7400     31.33
    0.7500     31.94
    0.7600     32.58
    0.7700     33.25
    0.7800     33.95
    0.7900     34.69
    0.8000     35.47
    0.8100     36.29
    0.8200     37.15
    0.8300     38.05
    0.8400     39.00
    0.8500     39.98
    0.8600     40.99
    0.8700     42.02
    0.8800     43.07
    0.8900     44.11
    0.9000     45.15
    0.9100     46.18
    0.9200     47.20
    0.9300     48.19
    0.9400     49.18
    0.9500     50.16
    0.9600     51.14
    0.9700     52.11
    0.9800     53.10
    0.9900     54.10
    1.0000     55.12
