#      CDF      prot
#             (days)
    0.0009      0.62
    0.0110      3.00
    0.0211      4.36
    0.0312      5.29
    0.0413      6.01
    0.0514      6.60
    0.0615      7.12
    0.0716      7.58
    0.0817      8.00
    0.0918      8.39
    0.1018      8.75
    0.1119      9.10
    0.1220      9.43
    0.1321      9.75
    0.1422     10.06
    0.1523     10.37
    0.1624     10.67
    0.1725     10.96
    0.1826     11.25
    0.1927     11.54
    0.2028     11.83
    0.2129     12.11
    0.2229     12.40
    0.2330     12.68
    0.2431     12.97
    0.2532     13.26
    0.2633     13.54
    0.2734     13.83
    0.2835     14.13
    0.2936     14.42
    0.3037     14.71
    0.3138     15.01
    0.3239     15.31
    0.3340     15.60
    0.3440     15.90
    0.3541     16.20
    0.3642     16.49
    0.3743     16.78
    0.3844     17.07
    0.3945     17.36
    0.4046     17.64
    0.4147     17.92
    0.4248     18.20
    0.4349     18.47
    0.4450     18.74
    0.4551     19.01
    0.4651     19.27
    0.4752     19.53
    0.4853     19.78
    0.4954     20.03
    0.5055     20.28
    0.5156     20.53
    0.5257     20.77
    0.5358     21.01
    0.5459     21.25
    0.5560     21.49
    0.5661     21.72
    0.5762     21.95
    0.5862     22.18
    0.5963     22.41
    0.6064     22.64
    0.6165     22.86
    0.6266     23.08
    0.6367     23.30
    0.6468     23.52
    0.6569     23.74
    0.6670     23.96
    0.6771     24.18
    0.6872     24.39
    0.6973     24.60
    0.7073     24.82
    0.7174     25.03
    0.7275     25.24
    0.7376     25.45
    0.7477     25.65
    0.7578     25.86
    0.7679     26.07
    0.7780     26.27
    0.7881     26.48
    0.7982     26.69
    0.8083     26.89
    0.8184     27.10
    0.8284     27.31
    0.8385     27.51
    0.8486     27.72
    0.8587     27.93
    0.8688     28.15
    0.8789     28.36
    0.8890     28.58
    0.8991     28.80
    0.9092     29.02
    0.9193     29.25
    0.9294     29.49
    0.9395     29.73
    0.9495     29.97
    0.9596     30.23
    0.9697     30.49
    0.9798     30.77
    0.9899     31.06
    1.0000     31.38
