#      CDF      prot
#             (days)
    0.0098      2.98
    0.0198      3.51
    0.0298      4.03
    0.0398      4.53
    0.0498      5.02
    0.0598      5.50
    0.0698      5.97
    0.0798      6.43
    0.0898      6.89
    0.0998      7.34
    0.1098      7.79
    0.1198      8.23
    0.1298      8.67
    0.1398      9.10
    0.1498      9.53
    0.1598      9.96
    0.1698     10.38
    0.1798     10.81
    0.1898     11.23
    0.1998     11.64
    0.2098     12.06
    0.2198     12.47
    0.2299     12.88
    0.2399     13.29
    0.2499     13.69
    0.2599     14.09
    0.2699     14.49
    0.2799     14.89
    0.2899     15.28
    0.2999     15.67
    0.3099     16.06
    0.3199     16.45
    0.3299     16.83
    0.3399     17.21
    0.3499     17.58
    0.3599     17.95
    0.3699     18.32
    0.3799     18.69
    0.3899     19.06
    0.3999     19.42
    0.4099     19.78
    0.4199     20.13
    0.4299     20.49
    0.4399     20.84
    0.4499     21.19
    0.4599     21.54
    0.4699     21.89
    0.4799     22.24
    0.4899     22.59
    0.4999     22.93
    0.5099     23.28
    0.5199     23.62
    0.5299     23.97
    0.5399     24.31
    0.5499     24.66
    0.5599     25.01
    0.5699     25.35
    0.5799     25.70
    0.5899     26.05
    0.5999     26.41
    0.6099     26.76
    0.6199     27.12
    0.6299     27.48
    0.6399     27.84
    0.6499     28.21
    0.6599     28.58
    0.6699     28.96
    0.6799     29.34
    0.6899     29.73
    0.6999     30.13
    0.7099     30.53
    0.7199     30.94
    0.7299     31.36
    0.7399     31.79
    0.7500     32.23
    0.7600     32.68
    0.7700     33.15
    0.7800     33.63
    0.7900     34.13
    0.8000     34.65
    0.8100     35.19
    0.8200     35.75
    0.8300     36.34
    0.8400     36.96
    0.8500     37.62
    0.8600     38.32
    0.8700     39.07
    0.8800     39.88
    0.8900     40.75
    0.9000     41.71
    0.9100     42.75
    0.9200     43.89
    0.9300     45.13
    0.9400     46.48
    0.9500     47.92
    0.9600     49.44
    0.9700     51.01
    0.9800     52.64
    0.9900     54.34
    1.0000     56.15
