#      CDF      prot
#             (days)
    0.0048      0.34
    0.0148      1.11
    0.0249      1.72
    0.0349      2.23
    0.0450      2.67
    0.0550      3.08
    0.0651      3.45
    0.0752      3.80
    0.0852      4.12
    0.0953      4.43
    0.1053      4.73
    0.1154      5.02
    0.1254      5.30
    0.1355      5.57
    0.1455      5.84
    0.1556      6.10
    0.1656      6.35
    0.1757      6.61
    0.1857      6.86
    0.1958      7.10
    0.2058      7.35
    0.2159      7.59
    0.2259      7.83
    0.2360      8.07
    0.2461      8.31
    0.2561      8.55
    0.2662      8.79
    0.2762      9.02
    0.2863      9.26
    0.2963      9.49
    0.3064      9.72
    0.3164      9.95
    0.3265     10.18
    0.3365     10.41
    0.3466     10.64
    0.3566     10.86
    0.3667     11.09
    0.3767     11.31
    0.3868     11.53
    0.3968     11.75
    0.4069     11.96
    0.4169     12.18
    0.4270     12.40
    0.4371     12.61
    0.4471     12.83
    0.4572     13.04
    0.4672     13.25
    0.4773     13.47
    0.4873     13.68
    0.4974     13.90
    0.5074     14.12
    0.5175     14.34
    0.5275     14.56
    0.5376     14.78
    0.5476     15.01
    0.5577     15.23
    0.5677     15.47
    0.5778     15.70
    0.5878     15.94
    0.5979     16.18
    0.6079     16.42
    0.6180     16.68
    0.6281     16.93
    0.6381     17.19
    0.6482     17.45
    0.6582     17.72
    0.6683     18.00
    0.6783     18.28
    0.6884     18.57
    0.6984     18.86
    0.7085     19.16
    0.7185     19.47
    0.7286     19.78
    0.7386     20.11
    0.7487     20.43
    0.7587     20.77
    0.7688     21.12
    0.7788     21.47
    0.7889     21.84
    0.7989     22.22
    0.8090     22.61
    0.8191     23.01
    0.8291     23.43
    0.8392     23.88
    0.8492     24.35
    0.8593     24.85
    0.8693     25.39
    0.8794     25.97
    0.8894     26.62
    0.8995     27.32
    0.9095     28.09
    0.9196     28.92
    0.9296     29.81
    0.9397     30.77
    0.9497     31.80
    0.9598     32.88
    0.9698     34.05
    0.9799     35.36
    0.9899     37.14
    1.0000     48.12
