#      CDF      prot
#             (days)
    0.0061      0.28
    0.0161      1.12
    0.0262      1.84
    0.0362      2.47
    0.0462      3.04
    0.0563      3.57
    0.0663      4.06
    0.0764      4.53
    0.0864      4.97
    0.0964      5.39
    0.1065      5.80
    0.1165      6.19
    0.1266      6.57
    0.1366      6.94
    0.1466      7.30
    0.1567      7.65
    0.1667      7.99
    0.1768      8.32
    0.1868      8.65
    0.1968      8.98
    0.2069      9.30
    0.2169      9.63
    0.2270      9.94
    0.2370     10.26
    0.2470     10.58
    0.2571     10.90
    0.2671     11.22
    0.2771     11.54
    0.2872     11.86
    0.2972     12.18
    0.3073     12.50
    0.3173     12.83
    0.3273     13.15
    0.3374     13.48
    0.3474     13.81
    0.3575     14.14
    0.3675     14.47
    0.3775     14.80
    0.3876     15.12
    0.3976     15.44
    0.4077     15.76
    0.4177     16.08
    0.4277     16.39
    0.4378     16.70
    0.4478     17.00
    0.4579     17.30
    0.4679     17.59
    0.4779     17.88
    0.4880     18.16
    0.4980     18.44
    0.5081     18.71
    0.5181     18.98
    0.5281     19.24
    0.5382     19.50
    0.5482     19.76
    0.5583     20.01
    0.5683     20.26
    0.5783     20.50
    0.5884     20.74
    0.5984     20.98
    0.6085     21.22
    0.6185     21.46
    0.6285     21.70
    0.6386     21.93
    0.6486     22.16
    0.6587     22.40
    0.6687     22.63
    0.6787     22.86
    0.6888     23.10
    0.6988     23.33
    0.7089     23.57
    0.7189     23.81
    0.7289     24.05
    0.7390     24.29
    0.7490     24.54
    0.7590     24.79
    0.7691     25.05
    0.7791     25.31
    0.7892     25.57
    0.7992     25.85
    0.8092     26.13
    0.8193     26.42
    0.8293     26.72
    0.8394     27.03
    0.8494     27.36
    0.8594     27.70
    0.8695     28.07
    0.8795     28.46
    0.8896     28.88
    0.8996     29.33
    0.9096     29.84
    0.9197     30.40
    0.9297     31.04
    0.9398     31.80
    0.9498     32.72
    0.9598     33.90
    0.9699     35.53
    0.9799     38.18
    0.9900     45.36
    1.0000     61.51
