#      CDF      prot
#             (days)
    0.0028      0.39
    0.0129      2.17
    0.0229      3.84
    0.0330      5.40
    0.0431      6.70
    0.0531      7.70
    0.0632      8.48
    0.0733      9.12
    0.0834      9.67
    0.0934     10.15
    0.1035     10.59
    0.1136     10.99
    0.1237     11.37
    0.1337     11.72
    0.1438     12.05
    0.1539     12.37
    0.1639     12.68
    0.1740     12.98
    0.1841     13.28
    0.1942     13.56
    0.2042     13.84
    0.2143     14.12
    0.2244     14.40
    0.2345     14.68
    0.2445     14.95
    0.2546     15.22
    0.2647     15.50
    0.2747     15.77
    0.2848     16.05
    0.2949     16.33
    0.3050     16.61
    0.3150     16.89
    0.3251     17.18
    0.3352     17.47
    0.3453     17.76
    0.3553     18.06
    0.3654     18.36
    0.3755     18.66
    0.3856     18.97
    0.3956     19.28
    0.4057     19.59
    0.4158     19.90
    0.4258     20.21
    0.4359     20.53
    0.4460     20.85
    0.4561     21.17
    0.4661     21.49
    0.4762     21.82
    0.4863     22.15
    0.4964     22.48
    0.5064     22.81
    0.5165     23.14
    0.5266     23.48
    0.5366     23.82
    0.5467     24.16
    0.5568     24.50
    0.5669     24.85
    0.5769     25.20
    0.5870     25.56
    0.5971     25.91
    0.6072     26.28
    0.6172     26.64
    0.6273     27.00
    0.6374     27.37
    0.6474     27.74
    0.6575     28.11
    0.6676     28.48
    0.6777     28.86
    0.6877     29.23
    0.6978     29.61
    0.7079     29.98
    0.7180     30.35
    0.7280     30.73
    0.7381     31.10
    0.7482     31.48
    0.7582     31.86
    0.7683     32.24
    0.7784     32.62
    0.7885     33.00
    0.7985     33.39
    0.8086     33.78
    0.8187     34.18
    0.8288     34.58
    0.8388     35.00
    0.8489     35.43
    0.8590     35.86
    0.8691     36.32
    0.8791     36.79
    0.8892     37.29
    0.8993     37.81
    0.9093     38.37
    0.9194     38.96
    0.9295     39.61
    0.9396     40.31
    0.9496     41.10
    0.9597     41.99
    0.9698     43.04
    0.9799     44.36
    0.9899     46.32
    1.0000     55.57
