#      CDF      prot
#             (days)
    0.0022      0.24
    0.0123      1.79
    0.0223      3.06
    0.0324      4.20
    0.0425      5.23
    0.0526      6.13
    0.0626      6.90
    0.0727      7.57
    0.0828      8.17
    0.0929      8.71
    0.1030      9.20
    0.1130      9.66
    0.1231     10.10
    0.1332     10.51
    0.1433     10.92
    0.1534     11.30
    0.1634     11.69
    0.1735     12.06
    0.1836     12.43
    0.1937     12.79
    0.2038     13.16
    0.2138     13.52
    0.2239     13.88
    0.2340     14.24
    0.2441     14.60
    0.2542     14.96
    0.2642     15.31
    0.2743     15.67
    0.2844     16.02
    0.2945     16.36
    0.3045     16.71
    0.3146     17.04
    0.3247     17.37
    0.3348     17.69
    0.3449     18.01
    0.3549     18.31
    0.3650     18.61
    0.3751     18.90
    0.3852     19.18
    0.3953     19.46
    0.4053     19.72
    0.4154     19.99
    0.4255     20.24
    0.4356     20.49
    0.4457     20.74
    0.4557     20.98
    0.4658     21.22
    0.4759     21.45
    0.4860     21.69
    0.4960     21.92
    0.5061     22.15
    0.5162     22.37
    0.5263     22.60
    0.5364     22.83
    0.5464     23.05
    0.5565     23.28
    0.5666     23.51
    0.5767     23.74
    0.5868     23.97
    0.5968     24.20
    0.6069     24.44
    0.6170     24.68
    0.6271     24.92
    0.6372     25.16
    0.6472     25.41
    0.6573     25.66
    0.6674     25.91
    0.6775     26.17
    0.6875     26.43
    0.6976     26.70
    0.7077     26.97
    0.7178     27.24
    0.7279     27.51
    0.7379     27.78
    0.7480     28.06
    0.7581     28.33
    0.7682     28.61
    0.7783     28.89
    0.7883     29.17
    0.7984     29.45
    0.8085     29.74
    0.8186     30.02
    0.8287     30.31
    0.8387     30.60
    0.8488     30.89
    0.8589     31.19
    0.8690     31.50
    0.8791     31.81
    0.8891     32.14
    0.8992     32.48
    0.9093     32.83
    0.9194     33.21
    0.9294     33.62
    0.9395     34.06
    0.9496     34.56
    0.9597     35.12
    0.9698     35.80
    0.9798     36.67
    0.9899     37.95
    1.0000     41.24
