#      CDF      prot
#             (days)
    0.0103      1.22
    0.0203      1.60
    0.0303      1.96
    0.0403      2.30
    0.0503      2.64
    0.0603      2.97
    0.0703      3.30
    0.0803      3.63
    0.0903      3.97
    0.1003      4.32
    0.1103      4.67
    0.1203      5.05
    0.1303      5.44
    0.1403      5.85
    0.1503      6.30
    0.1603      6.78
    0.1703      7.31
    0.1803      7.89
    0.1903      8.53
    0.2003      9.24
    0.2103     10.01
    0.2203     10.84
    0.2303     11.70
    0.2403     12.56
    0.2503     13.36
    0.2602     14.09
    0.2702     14.75
    0.2802     15.34
    0.2902     15.87
    0.3002     16.35
    0.3102     16.79
    0.3202     17.21
    0.3302     17.59
    0.3402     17.96
    0.3502     18.30
    0.3602     18.63
    0.3702     18.95
    0.3802     19.25
    0.3902     19.54
    0.4002     19.83
    0.4102     20.11
    0.4202     20.38
    0.4302     20.64
    0.4402     20.90
    0.4502     21.16
    0.4602     21.42
    0.4702     21.67
    0.4802     21.92
    0.4902     22.17
    0.5002     22.42
    0.5102     22.68
    0.5202     22.93
    0.5302     23.18
    0.5402     23.44
    0.5502     23.69
    0.5601     23.95
    0.5701     24.22
    0.5801     24.49
    0.5901     24.76
    0.6001     25.03
    0.6101     25.31
    0.6201     25.59
    0.6301     25.88
    0.6401     26.17
    0.6501     26.46
    0.6601     26.76
    0.6701     27.06
    0.6801     27.36
    0.6901     27.67
    0.7001     27.97
    0.7101     28.28
    0.7201     28.59
    0.7301     28.89
    0.7401     29.20
    0.7501     29.51
    0.7601     29.82
    0.7701     30.13
    0.7801     30.44
    0.7901     30.75
    0.8001     31.06
    0.8101     31.38
    0.8201     31.69
    0.8301     32.01
    0.8401     32.33
    0.8501     32.66
    0.8600     32.98
    0.8700     33.32
    0.8800     33.66
    0.8900     34.01
    0.9000     34.37
    0.9100     34.74
    0.9200     35.13
    0.9300     35.54
    0.9400     35.98
    0.9500     36.47
    0.9600     37.01
    0.9700     37.65
    0.9800     38.47
    0.9900     39.68
    1.0000     43.16
