#      CDF      prot
#             (days)
    0.0035      2.27
    0.0135      3.44
    0.0236      4.49
    0.0337      5.45
    0.0437      6.34
    0.0538      7.15
    0.0639      7.90
    0.0739      8.59
    0.0840      9.23
    0.0941      9.82
    0.1041     10.38
    0.1142     10.90
    0.1243     11.40
    0.1343     11.87
    0.1444     12.32
    0.1545     12.75
    0.1645     13.16
    0.1746     13.56
    0.1847     13.94
    0.1947     14.31
    0.2048     14.68
    0.2149     15.03
    0.2249     15.38
    0.2350     15.72
    0.2451     16.05
    0.2551     16.38
    0.2652     16.70
    0.2752     17.02
    0.2853     17.33
    0.2954     17.64
    0.3054     17.95
    0.3155     18.26
    0.3256     18.56
    0.3356     18.86
    0.3457     19.15
    0.3558     19.45
    0.3658     19.74
    0.3759     20.04
    0.3860     20.33
    0.3960     20.62
    0.4061     20.91
    0.4162     21.19
    0.4262     21.48
    0.4363     21.76
    0.4464     22.05
    0.4564     22.33
    0.4665     22.61
    0.4766     22.89
    0.4866     23.17
    0.4967     23.45
    0.5068     23.72
    0.5168     24.00
    0.5269     24.27
    0.5370     24.55
    0.5470     24.82
    0.5571     25.10
    0.5672     25.37
    0.5772     25.64
    0.5873     25.91
    0.5974     26.19
    0.6074     26.46
    0.6175     26.73
    0.6276     27.00
    0.6376     27.28
    0.6477     27.55
    0.6578     27.83
    0.6678     28.11
    0.6779     28.39
    0.6880     28.67
    0.6980     28.96
    0.7081     29.25
    0.7182     29.54
    0.7282     29.84
    0.7383     30.14
    0.7484     30.45
    0.7584     30.76
    0.7685     31.08
    0.7785     31.41
    0.7886     31.75
    0.7987     32.10
    0.8087     32.45
    0.8188     32.82
    0.8289     33.20
    0.8389     33.60
    0.8490     34.02
    0.8591     34.45
    0.8691     34.91
    0.8792     35.39
    0.8893     35.91
    0.8993     36.45
    0.9094     37.03
    0.9195     37.65
    0.9295     38.32
    0.9396     39.05
    0.9497     39.83
    0.9597     40.69
    0.9698     41.64
    0.9799     42.69
    0.9899     43.90
    1.0000     45.34
