#      CDF      prot
#             (days)
    0.0104      0.20
    0.0204      0.68
    0.0304      1.09
    0.0404      1.45
    0.0504      1.77
    0.0604      2.07
    0.0704      2.36
    0.0804      2.62
    0.0904      2.88
    0.1004      3.12
    0.1104      3.36
    0.1204      3.59
    0.1304      3.81
    0.1404      4.03
    0.1504      4.25
    0.1604      4.46
    0.1704      4.67
    0.1804      4.87
    0.1904      5.08
    0.2004      5.28
    0.2104      5.48
    0.2203      5.67
    0.2303      5.87
    0.2403      6.07
    0.2503      6.26
    0.2603      6.45
    0.2703      6.64
    0.2803      6.83
    0.2903      7.02
    0.3003      7.21
    0.3103      7.40
    0.3203      7.58
    0.3303      7.77
    0.3403      7.96
    0.3503      8.14
    0.3603      8.32
    0.3703      8.51
    0.3803      8.69
    0.3903      8.87
    0.4003      9.05
    0.4103      9.23
    0.4203      9.41
    0.4303      9.59
    0.4402      9.77
    0.4502      9.95
    0.4602     10.13
    0.4702     10.31
    0.4802     10.49
    0.4902     10.67
    0.5002     10.84
    0.5102     11.02
    0.5202     11.20
    0.5302     11.38
    0.5402     11.56
    0.5502     11.74
    0.5602     11.92
    0.5702     12.10
    0.5802     12.28
    0.5902     12.46
    0.6002     12.65
    0.6102     12.83
    0.6202     13.02
    0.6302     13.21
    0.6402     13.39
    0.6502     13.58
    0.6602     13.77
    0.6701     13.97
    0.6801     14.16
    0.6901     14.36
    0.7001     14.56
    0.7101     14.76
    0.7201     14.97
    0.7301     15.18
    0.7401     15.39
    0.7501     15.61
    0.7601     15.83
    0.7701     16.06
    0.7801     16.29
    0.7901     16.53
    0.8001     16.78
    0.8101     17.04
    0.8201     17.32
    0.8301     17.60
    0.8401     17.90
    0.8501     18.22
    0.8601     18.56
    0.8701     18.93
    0.8801     19.33
    0.8900     19.76
    0.9000     20.23
    0.9100     20.76
    0.9200     21.34
    0.9300     21.99
    0.9400     22.75
    0.9500     23.67
    0.9600     24.90
    0.9700     26.95
    0.9800     31.48
    0.9900     37.69
    1.0000     62.45
