#      CDF      prot
#             (days)
    0.0039      0.26
    0.0140      1.41
    0.0240      2.43
    0.0341      3.40
    0.0441      4.34
    0.0542      5.28
    0.0643      6.23
    0.0743      7.16
    0.0844      8.06
    0.0945      8.92
    0.1045      9.71
    0.1146     10.44
    0.1246     11.11
    0.1347     11.73
    0.1448     12.29
    0.1548     12.81
    0.1649     13.30
    0.1749     13.75
    0.1850     14.18
    0.1951     14.58
    0.2051     14.96
    0.2152     15.32
    0.2253     15.67
    0.2353     16.00
    0.2454     16.32
    0.2554     16.62
    0.2655     16.92
    0.2756     17.21
    0.2856     17.49
    0.2957     17.77
    0.3057     18.04
    0.3158     18.30
    0.3259     18.56
    0.3359     18.81
    0.3460     19.07
    0.3561     19.32
    0.3661     19.56
    0.3762     19.81
    0.3862     20.05
    0.3963     20.30
    0.4064     20.54
    0.4164     20.78
    0.4265     21.03
    0.4365     21.27
    0.4466     21.51
    0.4567     21.76
    0.4667     22.01
    0.4768     22.26
    0.4869     22.51
    0.4969     22.76
    0.5070     23.02
    0.5170     23.28
    0.5271     23.54
    0.5372     23.81
    0.5472     24.08
    0.5573     24.35
    0.5674     24.63
    0.5774     24.92
    0.5875     25.21
    0.5975     25.50
    0.6076     25.80
    0.6177     26.10
    0.6277     26.41
    0.6378     26.72
    0.6478     27.04
    0.6579     27.37
    0.6680     27.70
    0.6780     28.03
    0.6881     28.37
    0.6982     28.72
    0.7082     29.07
    0.7183     29.43
    0.7283     29.80
    0.7384     30.17
    0.7485     30.55
    0.7585     30.94
    0.7686     31.33
    0.7786     31.74
    0.7887     32.15
    0.7988     32.57
    0.8088     33.00
    0.8189     33.44
    0.8290     33.89
    0.8390     34.36
    0.8491     34.84
    0.8591     35.34
    0.8692     35.86
    0.8793     36.40
    0.8893     36.97
    0.8994     37.58
    0.9094     38.22
    0.9195     38.92
    0.9296     39.69
    0.9396     40.54
    0.9497     41.49
    0.9598     42.58
    0.9698     43.85
    0.9799     45.36
    0.9899     47.28
    1.0000     50.23
