#      CDF      prot
#             (days)
    0.0033      0.25
    0.0134      1.45
    0.0234      2.31
    0.0335      2.99
    0.0436      3.57
    0.0537      4.08
    0.0637      4.53
    0.0738      4.95
    0.0839      5.34
    0.0939      5.70
    0.1040      6.05
    0.1141      6.38
    0.1241      6.70
    0.1342      7.02
    0.1443      7.33
    0.1543      7.63
    0.1644      7.93
    0.1745      8.23
    0.1845      8.53
    0.1946      8.83
    0.2047      9.13
    0.2147      9.43
    0.2248      9.73
    0.2349     10.02
    0.2449     10.32
    0.2550     10.62
    0.2651     10.91
    0.2751     11.20
    0.2852     11.49
    0.2953     11.77
    0.3053     12.04
    0.3154     12.32
    0.3255     12.58
    0.3355     12.85
    0.3456     13.10
    0.3557     13.36
    0.3657     13.60
    0.3758     13.85
    0.3859     14.09
    0.3959     14.33
    0.4060     14.56
    0.4161     14.79
    0.4262     15.02
    0.4362     15.25
    0.4463     15.47
    0.4564     15.69
    0.4664     15.91
    0.4765     16.13
    0.4866     16.35
    0.4966     16.56
    0.5067     16.78
    0.5168     16.99
    0.5268     17.20
    0.5369     17.41
    0.5470     17.62
    0.5570     17.83
    0.5671     18.04
    0.5772     18.25
    0.5872     18.46
    0.5973     18.67
    0.6074     18.88
    0.6174     19.09
    0.6275     19.30
    0.6376     19.51
    0.6476     19.72
    0.6577     19.94
    0.6678     20.15
    0.6778     20.37
    0.6879     20.59
    0.6980     20.82
    0.7080     21.04
    0.7181     21.28
    0.7282     21.51
    0.7382     21.76
    0.7483     22.01
    0.7584     22.26
    0.7684     22.53
    0.7785     22.80
    0.7886     23.09
    0.7986     23.39
    0.8087     23.71
    0.8188     24.04
    0.8289     24.40
    0.8389     24.77
    0.8490     25.18
    0.8591     25.62
    0.8691     26.10
    0.8792     26.63
    0.8893     27.22
    0.8993     27.88
    0.9094     28.63
    0.9195     29.45
    0.9295     30.36
    0.9396     31.31
    0.9497     32.31
    0.9597     33.36
    0.9698     34.49
    0.9799     35.82
    0.9899     37.85
    1.0000     55.89
