#      CDF      prot
#             (days)
    0.0019      1.32
    0.0120      3.16
    0.0221      4.81
    0.0322      6.59
    0.0422      8.16
    0.0523      9.22
    0.0624      9.95
    0.0725     10.53
    0.0826     11.01
    0.0927     11.44
    0.1027     11.82
    0.1128     12.18
    0.1229     12.52
    0.1330     12.85
    0.1431     13.16
    0.1531     13.47
    0.1632     13.77
    0.1733     14.07
    0.1834     14.36
    0.1935     14.65
    0.2036     14.94
    0.2136     15.22
    0.2237     15.50
    0.2338     15.78
    0.2439     16.06
    0.2540     16.33
    0.2640     16.60
    0.2741     16.86
    0.2842     17.12
    0.2943     17.37
    0.3044     17.61
    0.3144     17.86
    0.3245     18.09
    0.3346     18.33
    0.3447     18.56
    0.3548     18.78
    0.3649     19.00
    0.3749     19.22
    0.3850     19.44
    0.3951     19.65
    0.4052     19.87
    0.4153     20.08
    0.4253     20.29
    0.4354     20.49
    0.4455     20.70
    0.4556     20.91
    0.4657     21.11
    0.4758     21.32
    0.4858     21.53
    0.4959     21.73
    0.5060     21.94
    0.5161     22.15
    0.5262     22.36
    0.5362     22.56
    0.5463     22.77
    0.5564     22.99
    0.5665     23.20
    0.5766     23.42
    0.5867     23.63
    0.5967     23.85
    0.6068     24.08
    0.6169     24.30
    0.6270     24.53
    0.6371     24.76
    0.6471     24.99
    0.6572     25.23
    0.6673     25.47
    0.6774     25.71
    0.6875     25.96
    0.6976     26.21
    0.7076     26.46
    0.7177     26.72
    0.7278     26.98
    0.7379     27.25
    0.7480     27.52
    0.7580     27.79
    0.7681     28.07
    0.7782     28.35
    0.7883     28.64
    0.7984     28.94
    0.8084     29.24
    0.8185     29.55
    0.8286     29.87
    0.8387     30.21
    0.8488     30.56
    0.8589     30.92
    0.8689     31.30
    0.8790     31.71
    0.8891     32.13
    0.8992     32.58
    0.9093     33.05
    0.9193     33.56
    0.9294     34.09
    0.9395     34.67
    0.9496     35.31
    0.9597     36.02
    0.9698     36.88
    0.9798     38.01
    0.9899     39.85
    1.0000     45.20
