#      CDF      prot
#             (days)
    0.0079      0.62
    0.0179      1.36
    0.0280      2.00
    0.0380      2.58
    0.0480      3.11
    0.0580      3.59
    0.0681      4.05
    0.0781      4.48
    0.0881      4.89
    0.0981      5.28
    0.1081      5.65
    0.1182      6.01
    0.1282      6.36
    0.1382      6.70
    0.1482      7.03
    0.1582      7.35
    0.1683      7.66
    0.1783      7.97
    0.1883      8.27
    0.1983      8.57
    0.2083      8.87
    0.2184      9.15
    0.2284      9.44
    0.2384      9.72
    0.2484     10.01
    0.2584     10.28
    0.2685     10.56
    0.2785     10.84
    0.2885     11.11
    0.2985     11.38
    0.3086     11.66
    0.3186     11.93
    0.3286     12.20
    0.3386     12.47
    0.3486     12.74
    0.3587     13.01
    0.3687     13.29
    0.3787     13.56
    0.3887     13.83
    0.3987     14.11
    0.4088     14.39
    0.4188     14.67
    0.4288     14.95
    0.4388     15.23
    0.4488     15.51
    0.4589     15.80
    0.4689     16.09
    0.4789     16.38
    0.4889     16.67
    0.4990     16.97
    0.5090     17.27
    0.5190     17.57
    0.5290     17.88
    0.5390     18.19
    0.5491     18.50
    0.5591     18.81
    0.5691     19.13
    0.5791     19.45
    0.5891     19.77
    0.5992     20.10
    0.6092     20.43
    0.6192     20.76
    0.6292     21.10
    0.6392     21.44
    0.6493     21.78
    0.6593     22.12
    0.6693     22.46
    0.6793     22.81
    0.6894     23.16
    0.6994     23.52
    0.7094     23.88
    0.7194     24.24
    0.7294     24.60
    0.7395     24.97
    0.7495     25.34
    0.7595     25.72
    0.7695     26.11
    0.7795     26.50
    0.7896     26.90
    0.7996     27.31
    0.8096     27.73
    0.8196     28.17
    0.8296     28.62
    0.8397     29.09
    0.8497     29.58
    0.8597     30.09
    0.8697     30.64
    0.8797     31.22
    0.8898     31.85
    0.8998     32.53
    0.9098     33.29
    0.9198     34.16
    0.9299     35.16
    0.9399     36.37
    0.9499     37.93
    0.9599     40.18
    0.9699     44.45
    0.9800     52.38
    0.9900     60.00
    1.0000     67.26
