#      CDF      prot
#             (days)
    0.0040      0.23
    0.0141      1.12
    0.0241      1.93
    0.0342      2.67
    0.0443      3.37
    0.0543      4.02
    0.0644      4.63
    0.0744      5.21
    0.0845      5.75
    0.0946      6.26
    0.1046      6.75
    0.1147      7.21
    0.1247      7.65
    0.1348      8.07
    0.1449      8.47
    0.1549      8.86
    0.1650      9.23
    0.1750      9.59
    0.1851      9.93
    0.1952     10.27
    0.2052     10.59
    0.2153     10.91
    0.2253     11.21
    0.2354     11.51
    0.2455     11.81
    0.2555     12.09
    0.2656     12.37
    0.2756     12.64
    0.2857     12.91
    0.2958     13.18
    0.3058     13.43
    0.3159     13.69
    0.3259     13.94
    0.3360     14.19
    0.3461     14.43
    0.3561     14.67
    0.3662     14.91
    0.3762     15.15
    0.3863     15.38
    0.3964     15.61
    0.4064     15.84
    0.4165     16.07
    0.4266     16.30
    0.4366     16.52
    0.4467     16.74
    0.4567     16.97
    0.4668     17.19
    0.4769     17.41
    0.4869     17.63
    0.4970     17.85
    0.5070     18.06
    0.5171     18.28
    0.5272     18.50
    0.5372     18.72
    0.5473     18.94
    0.5573     19.16
    0.5674     19.38
    0.5775     19.60
    0.5875     19.83
    0.5976     20.05
    0.6076     20.28
    0.6177     20.51
    0.6278     20.74
    0.6378     20.97
    0.6479     21.21
    0.6579     21.45
    0.6680     21.70
    0.6781     21.94
    0.6881     22.20
    0.6982     22.45
    0.7082     22.72
    0.7183     22.99
    0.7284     23.26
    0.7384     23.55
    0.7485     23.84
    0.7585     24.14
    0.7686     24.46
    0.7787     24.78
    0.7887     25.12
    0.7988     25.47
    0.8089     25.84
    0.8189     26.22
    0.8290     26.63
    0.8390     27.05
    0.8491     27.50
    0.8592     27.98
    0.8692     28.48
    0.8793     29.01
    0.8893     29.56
    0.8994     30.15
    0.9095     30.76
    0.9195     31.39
    0.9296     32.05
    0.9396     32.74
    0.9497     33.45
    0.9598     34.20
    0.9698     34.98
    0.9799     35.81
    0.9899     36.71
    1.0000     37.70
