#      CDF      prot
#             (days)
    0.0048      0.24
    0.0149      1.23
    0.0249      1.98
    0.0350      2.60
    0.0450      3.13
    0.0551      3.61
    0.0651      4.05
    0.0752      4.46
    0.0852      4.84
    0.0953      5.21
    0.1053      5.56
    0.1154      5.90
    0.1255      6.24
    0.1355      6.56
    0.1456      6.88
    0.1556      7.19
    0.1657      7.50
    0.1757      7.81
    0.1858      8.10
    0.1958      8.40
    0.2059      8.69
    0.2159      8.97
    0.2260      9.25
    0.2360      9.53
    0.2461      9.80
    0.2561     10.06
    0.2662     10.32
    0.2762     10.58
    0.2863     10.83
    0.2963     11.07
    0.3064     11.31
    0.3164     11.55
    0.3265     11.78
    0.3366     12.01
    0.3466     12.23
    0.3567     12.45
    0.3667     12.67
    0.3768     12.89
    0.3868     13.11
    0.3969     13.32
    0.4069     13.53
    0.4170     13.74
    0.4270     13.95
    0.4371     14.16
    0.4471     14.37
    0.4572     14.57
    0.4672     14.78
    0.4773     14.98
    0.4873     15.19
    0.4974     15.39
    0.5074     15.60
    0.5175     15.81
    0.5275     16.01
    0.5376     16.22
    0.5476     16.42
    0.5577     16.63
    0.5678     16.84
    0.5778     17.04
    0.5879     17.25
    0.5979     17.46
    0.6080     17.67
    0.6180     17.88
    0.6281     18.08
    0.6381     18.30
    0.6482     18.51
    0.6582     18.72
    0.6683     18.93
    0.6783     19.14
    0.6884     19.36
    0.6984     19.57
    0.7085     19.79
    0.7185     20.00
    0.7286     20.22
    0.7386     20.45
    0.7487     20.67
    0.7587     20.90
    0.7688     21.13
    0.7789     21.36
    0.7889     21.60
    0.7990     21.84
    0.8090     22.09
    0.8191     22.35
    0.8291     22.62
    0.8392     22.90
    0.8492     23.19
    0.8593     23.50
    0.8693     23.82
    0.8794     24.17
    0.8894     24.56
    0.8995     24.98
    0.9095     25.45
    0.9196     26.00
    0.9296     26.63
    0.9397     27.39
    0.9497     28.34
    0.9598     29.55
    0.9698     31.22
    0.9799     33.63
    0.9899     37.20
    1.0000     65.16
