#      CDF      prot
#             (days)
    0.0106      0.37
    0.0206      0.64
    0.0306      0.90
    0.0406      1.13
    0.0506      1.35
    0.0606      1.56
    0.0706      1.76
    0.0805      1.95
    0.0905      2.14
    0.1005      2.31
    0.1105      2.49
    0.1205      2.66
    0.1305      2.82
    0.1405      2.98
    0.1505      3.14
    0.1605      3.30
    0.1705      3.46
    0.1805      3.61
    0.1905      3.76
    0.2005      3.91
    0.2105      4.06
    0.2205      4.21
    0.2305      4.35
    0.2405      4.50
    0.2504      4.64
    0.2604      4.79
    0.2704      4.93
    0.2804      5.07
    0.2904      5.22
    0.3004      5.36
    0.3104      5.50
    0.3204      5.64
    0.3304      5.78
    0.3404      5.92
    0.3504      6.06
    0.3604      6.20
    0.3704      6.34
    0.3804      6.48
    0.3904      6.62
    0.4004      6.76
    0.4104      6.89
    0.4203      7.03
    0.4303      7.17
    0.4403      7.30
    0.4503      7.44
    0.4603      7.58
    0.4703      7.71
    0.4803      7.85
    0.4903      7.98
    0.5003      8.12
    0.5103      8.25
    0.5203      8.39
    0.5303      8.53
    0.5403      8.66
    0.5503      8.80
    0.5603      8.93
    0.5703      9.07
    0.5802      9.21
    0.5902      9.35
    0.6002      9.49
    0.6102      9.63
    0.6202      9.77
    0.6302      9.92
    0.6402     10.06
    0.6502     10.21
    0.6602     10.36
    0.6702     10.51
    0.6802     10.67
    0.6902     10.83
    0.7002     10.99
    0.7102     11.16
    0.7202     11.33
    0.7302     11.51
    0.7402     11.69
    0.7501     11.88
    0.7601     12.08
    0.7701     12.29
    0.7801     12.50
    0.7901     12.74
    0.8001     12.98
    0.8101     13.25
    0.8201     13.53
    0.8301     13.85
    0.8401     14.20
    0.8501     14.58
    0.8601     15.03
    0.8701     15.54
    0.8801     16.13
    0.8901     16.81
    0.9001     17.58
    0.9101     18.38
    0.9200     19.17
    0.9300     19.92
    0.9400     20.64
    0.9500     21.36
    0.9600     22.12
    0.9700     22.96
    0.9800     24.00
    0.9900     25.60
    1.0000     33.16
