#      CDF      prot
#             (days)
    0.0183      0.41
    0.0282      0.70
    0.0381      0.97
    0.0480      1.22
    0.0579      1.46
    0.0678      1.68
    0.0778      1.90
    0.0877      2.11
    0.0976      2.31
    0.1075      2.50
    0.1174      2.69
    0.1273      2.88
    0.1373      3.06
    0.1472      3.24
    0.1571      3.42
    0.1670      3.59
    0.1769      3.76
    0.1868      3.93
    0.1968      4.10
    0.2067      4.26
    0.2166      4.43
    0.2265      4.59
    0.2364      4.76
    0.2463      4.92
    0.2563      5.08
    0.2662      5.24
    0.2761      5.40
    0.2860      5.56
    0.2959      5.72
    0.3058      5.88
    0.3158      6.04
    0.3257      6.20
    0.3356      6.36
    0.3455      6.52
    0.3554      6.67
    0.3653      6.83
    0.3753      6.99
    0.3852      7.14
    0.3951      7.30
    0.4050      7.45
    0.4149      7.61
    0.4248      7.76
    0.4348      7.91
    0.4447      8.06
    0.4546      8.21
    0.4645      8.37
    0.4744      8.52
    0.4843      8.67
    0.4943      8.81
    0.5042      8.96
    0.5141      9.11
    0.5240      9.26
    0.5339      9.41
    0.5438      9.55
    0.5538      9.70
    0.5637      9.85
    0.5736      9.99
    0.5835     10.14
    0.5934     10.29
    0.6033     10.43
    0.6133     10.58
    0.6232     10.73
    0.6331     10.88
    0.6430     11.03
    0.6529     11.18
    0.6628     11.33
    0.6728     11.48
    0.6827     11.64
    0.6926     11.79
    0.7025     11.95
    0.7124     12.11
    0.7223     12.28
    0.7323     12.44
    0.7422     12.61
    0.7521     12.78
    0.7620     12.96
    0.7719     13.14
    0.7818     13.33
    0.7918     13.52
    0.8017     13.72
    0.8116     13.92
    0.8215     14.14
    0.8314     14.36
    0.8413     14.60
    0.8513     14.85
    0.8612     15.11
    0.8711     15.40
    0.8810     15.71
    0.8909     16.05
    0.9008     16.43
    0.9108     16.85
    0.9207     17.36
    0.9306     17.97
    0.9405     18.78
    0.9504     19.99
    0.9603     22.56
    0.9703     28.76
    0.9802     35.95
    0.9901     51.48
    1.0000     61.11
