#      CDF      prot
#             (days)
    0.0043      0.39
    0.0144      1.18
    0.0244      1.79
    0.0345      2.28
    0.0446      2.70
    0.0546      3.07
    0.0647      3.39
    0.0747      3.69
    0.0848      3.96
    0.0948      4.21
    0.1049      4.44
    0.1150      4.67
    0.1250      4.88
    0.1351      5.09
    0.1451      5.28
    0.1552      5.48
    0.1652      5.66
    0.1753      5.85
    0.1854      6.03
    0.1954      6.20
    0.2055      6.38
    0.2155      6.55
    0.2256      6.73
    0.2356      6.90
    0.2457      7.07
    0.2558      7.24
    0.2658      7.41
    0.2759      7.58
    0.2859      7.75
    0.2960      7.92
    0.3060      8.10
    0.3161      8.27
    0.3262      8.44
    0.3362      8.62
    0.3463      8.79
    0.3563      8.97
    0.3664      9.15
    0.3764      9.32
    0.3865      9.50
    0.3966      9.68
    0.4066      9.85
    0.4167     10.03
    0.4267     10.21
    0.4368     10.38
    0.4468     10.56
    0.4569     10.73
    0.4670     10.91
    0.4770     11.08
    0.4871     11.26
    0.4971     11.43
    0.5072     11.60
    0.5172     11.77
    0.5273     11.94
    0.5374     12.11
    0.5474     12.28
    0.5575     12.44
    0.5675     12.61
    0.5776     12.78
    0.5877     12.94
    0.5977     13.11
    0.6078     13.28
    0.6178     13.44
    0.6279     13.61
    0.6379     13.78
    0.6480     13.95
    0.6581     14.11
    0.6681     14.28
    0.6782     14.45
    0.6882     14.63
    0.6983     14.80
    0.7083     14.97
    0.7184     15.15
    0.7285     15.33
    0.7385     15.51
    0.7486     15.69
    0.7586     15.88
    0.7687     16.06
    0.7787     16.26
    0.7888     16.45
    0.7989     16.65
    0.8089     16.85
    0.8190     17.06
    0.8290     17.28
    0.8391     17.50
    0.8491     17.73
    0.8592     17.96
    0.8693     18.21
    0.8793     18.47
    0.8894     18.74
    0.8994     19.02
    0.9095     19.33
    0.9195     19.66
    0.9296     20.03
    0.9397     20.44
    0.9497     20.92
    0.9598     21.50
    0.9698     22.28
    0.9799     23.54
    0.9899     26.86
    1.0000     43.91
