#      CDF      prot
#             (days)
    0.0064      6.10
    0.0164      6.66
    0.0265      7.19
    0.0365      7.68
    0.0465      8.15
    0.0566      8.60
    0.0666      9.03
    0.0766      9.45
    0.0867      9.85
    0.0967     10.25
    0.1068     10.64
    0.1168     11.02
    0.1268     11.40
    0.1369     11.78
    0.1469     12.15
    0.1569     12.52
    0.1670     12.89
    0.1770     13.26
    0.1870     13.62
    0.1971     13.99
    0.2071     14.36
    0.2172     14.73
    0.2272     15.10
    0.2372     15.48
    0.2473     15.85
    0.2573     16.23
    0.2673     16.61
    0.2774     17.00
    0.2874     17.38
    0.2974     17.77
    0.3075     18.16
    0.3175     18.55
    0.3276     18.94
    0.3376     19.34
    0.3476     19.73
    0.3577     20.12
    0.3677     20.51
    0.3777     20.89
    0.3878     21.28
    0.3978     21.66
    0.4079     22.03
    0.4179     22.40
    0.4279     22.77
    0.4380     23.13
    0.4480     23.49
    0.4580     23.83
    0.4681     24.18
    0.4781     24.52
    0.4881     24.85
    0.4982     25.18
    0.5082     25.50
    0.5183     25.82
    0.5283     26.13
    0.5383     26.44
    0.5484     26.74
    0.5584     27.04
    0.5684     27.34
    0.5785     27.63
    0.5885     27.93
    0.5985     28.21
    0.6086     28.50
    0.6186     28.78
    0.6287     29.07
    0.6387     29.35
    0.6487     29.63
    0.6588     29.91
    0.6688     30.19
    0.6788     30.46
    0.6889     30.74
    0.6989     31.02
    0.7089     31.30
    0.7190     31.58
    0.7290     31.87
    0.7391     32.15
    0.7491     32.44
    0.7591     32.73
    0.7692     33.02
    0.7792     33.32
    0.7892     33.62
    0.7993     33.92
    0.8093     34.23
    0.8193     34.55
    0.8294     34.88
    0.8394     35.21
    0.8495     35.55
    0.8595     35.90
    0.8695     36.27
    0.8796     36.65
    0.8896     37.04
    0.8996     37.45
    0.9097     37.89
    0.9197     38.35
    0.9297     38.84
    0.9398     39.36
    0.9498     39.93
    0.9599     40.56
    0.9699     41.27
    0.9799     42.07
    0.9900     43.02
    1.0000     44.19
