#      CDF      prot
#             (days)
    0.0347      1.34
    0.0445      1.49
    0.0542      1.63
    0.0640      1.77
    0.0737      1.91
    0.0835      2.04
    0.0932      2.18
    0.1030      2.31
    0.1127      2.44
    0.1225      2.57
    0.1322      2.70
    0.1420      2.83
    0.1517      2.96
    0.1615      3.08
    0.1712      3.21
    0.1810      3.33
    0.1907      3.45
    0.2005      3.58
    0.2102      3.70
    0.2200      3.82
    0.2297      3.94
    0.2395      4.07
    0.2492      4.19
    0.2590      4.31
    0.2687      4.43
    0.2785      4.55
    0.2882      4.67
    0.2980      4.79
    0.3077      4.92
    0.3175      5.04
    0.3272      5.16
    0.3370      5.28
    0.3467      5.40
    0.3565      5.53
    0.3662      5.65
    0.3760      5.78
    0.3857      5.90
    0.3955      6.03
    0.4052      6.15
    0.4150      6.28
    0.4247      6.41
    0.4345      6.54
    0.4442      6.67
    0.4540      6.80
    0.4637      6.93
    0.4735      7.06
    0.4832      7.20
    0.4930      7.33
    0.5027      7.47
    0.5125      7.61
    0.5222      7.75
    0.5320      7.89
    0.5417      8.04
    0.5515      8.18
    0.5612      8.33
    0.5710      8.48
    0.5807      8.63
    0.5905      8.79
    0.6002      8.94
    0.6100      9.10
    0.6197      9.26
    0.6295      9.43
    0.6392      9.60
    0.6490      9.77
    0.6587      9.94
    0.6685     10.12
    0.6782     10.31
    0.6880     10.49
    0.6977     10.69
    0.7075     10.88
    0.7172     11.08
    0.7270     11.29
    0.7367     11.50
    0.7465     11.72
    0.7562     11.95
    0.7660     12.18
    0.7757     12.43
    0.7855     12.68
    0.7952     12.94
    0.8050     13.21
    0.8147     13.49
    0.8245     13.79
    0.8342     14.10
    0.8440     14.43
    0.8537     14.77
    0.8635     15.14
    0.8732     15.53
    0.8830     15.94
    0.8927     16.39
    0.9025     16.87
    0.9122     17.40
    0.9220     17.98
    0.9317     18.62
    0.9415     19.35
    0.9512     20.20
    0.9610     21.23
    0.9707     22.60
    0.9805     24.83
    0.9902     50.24
    1.0000     54.87
