#      CDF      prot
#             (days)
    0.0048      0.23
    0.0149      1.43
    0.0249      2.46
    0.0350      3.37
    0.0450      4.19
    0.0551      4.93
    0.0651      5.60
    0.0752      6.21
    0.0852      6.77
    0.0953      7.29
    0.1053      7.78
    0.1154      8.24
    0.1254      8.68
    0.1355      9.10
    0.1456      9.50
    0.1556      9.90
    0.1657     10.28
    0.1757     10.65
    0.1858     11.01
    0.1958     11.37
    0.2059     11.72
    0.2159     12.06
    0.2260     12.41
    0.2360     12.75
    0.2461     13.08
    0.2561     13.42
    0.2662     13.75
    0.2762     14.09
    0.2863     14.42
    0.2963     14.75
    0.3064     15.07
    0.3164     15.40
    0.3265     15.72
    0.3365     16.05
    0.3466     16.36
    0.3567     16.68
    0.3667     16.99
    0.3768     17.30
    0.3868     17.60
    0.3969     17.90
    0.4069     18.19
    0.4170     18.48
    0.4270     18.77
    0.4371     19.05
    0.4471     19.33
    0.4572     19.60
    0.4672     19.87
    0.4773     20.14
    0.4873     20.40
    0.4974     20.67
    0.5074     20.93
    0.5175     21.18
    0.5275     21.44
    0.5376     21.70
    0.5476     21.95
    0.5577     22.21
    0.5678     22.46
    0.5778     22.72
    0.5879     22.97
    0.5979     23.23
    0.6080     23.49
    0.6180     23.75
    0.6281     24.01
    0.6381     24.28
    0.6482     24.55
    0.6582     24.82
    0.6683     25.10
    0.6783     25.38
    0.6884     25.66
    0.6984     25.95
    0.7085     26.24
    0.7185     26.54
    0.7286     26.84
    0.7386     27.15
    0.7487     27.47
    0.7587     27.79
    0.7688     28.11
    0.7788     28.44
    0.7889     28.78
    0.7990     29.13
    0.8090     29.48
    0.8191     29.84
    0.8291     30.21
    0.8392     30.59
    0.8492     30.98
    0.8593     31.38
    0.8693     31.80
    0.8794     32.23
    0.8894     32.68
    0.8995     33.15
    0.9095     33.66
    0.9196     34.20
    0.9296     34.80
    0.9397     35.49
    0.9497     36.29
    0.9598     37.30
    0.9698     38.74
    0.9799     41.72
    0.9899     56.05
    1.0000     66.30
