#      CDF      prot
#             (days)
    0.0433      0.68
    0.0529      0.78
    0.0626      0.88
    0.0723      0.98
    0.0819      1.08
    0.0916      1.18
    0.1012      1.28
    0.1109      1.37
    0.1206      1.47
    0.1302      1.56
    0.1399      1.66
    0.1496      1.75
    0.1592      1.85
    0.1689      1.94
    0.1786      2.04
    0.1882      2.13
    0.1979      2.22
    0.2076      2.32
    0.2172      2.41
    0.2269      2.50
    0.2365      2.60
    0.2462      2.69
    0.2559      2.78
    0.2655      2.87
    0.2752      2.97
    0.2849      3.06
    0.2945      3.15
    0.3042      3.25
    0.3139      3.34
    0.3235      3.44
    0.3332      3.53
    0.3428      3.62
    0.3525      3.72
    0.3622      3.81
    0.3718      3.91
    0.3815      4.01
    0.3912      4.10
    0.4008      4.20
    0.4105      4.30
    0.4202      4.40
    0.4298      4.50
    0.4395      4.60
    0.4492      4.70
    0.4588      4.80
    0.4685      4.90
    0.4781      5.00
    0.4878      5.11
    0.4975      5.22
    0.5071      5.32
    0.5168      5.43
    0.5265      5.54
    0.5361      5.65
    0.5458      5.76
    0.5555      5.88
    0.5651      5.99
    0.5748      6.11
    0.5844      6.23
    0.5941      6.35
    0.6038      6.47
    0.6134      6.60
    0.6231      6.73
    0.6328      6.86
    0.6424      6.99
    0.6521      7.13
    0.6618      7.27
    0.6714      7.41
    0.6811      7.56
    0.6908      7.71
    0.7004      7.86
    0.7101      8.02
    0.7197      8.18
    0.7294      8.35
    0.7391      8.53
    0.7487      8.71
    0.7584      8.90
    0.7681      9.09
    0.7777      9.30
    0.7874      9.51
    0.7971      9.73
    0.8067      9.96
    0.8164     10.21
    0.8260     10.47
    0.8357     10.74
    0.8454     11.04
    0.8550     11.35
    0.8647     11.69
    0.8744     12.05
    0.8840     12.44
    0.8937     12.87
    0.9034     13.34
    0.9130     13.87
    0.9227     14.47
    0.9324     15.15
    0.9420     15.97
    0.9517     16.99
    0.9613     18.40
    0.9710     21.11
    0.9807     41.14
    0.9903     44.29
    1.0000     46.58
