#      CDF      prot
#             (days)
    0.0412      0.32
    0.0509      0.42
    0.0606      0.52
    0.0703      0.62
    0.0800      0.72
    0.0897      0.82
    0.0994      0.91
    0.1090      1.01
    0.1187      1.10
    0.1284      1.19
    0.1381      1.27
    0.1478      1.36
    0.1575      1.45
    0.1671      1.53
    0.1768      1.62
    0.1865      1.70
    0.1962      1.78
    0.2059      1.86
    0.2156      1.94
    0.2252      2.03
    0.2349      2.11
    0.2446      2.19
    0.2543      2.26
    0.2640      2.34
    0.2737      2.42
    0.2834      2.50
    0.2930      2.58
    0.3027      2.66
    0.3124      2.74
    0.3221      2.81
    0.3318      2.89
    0.3415      2.97
    0.3511      3.05
    0.3608      3.13
    0.3705      3.21
    0.3802      3.29
    0.3899      3.37
    0.3996      3.45
    0.4093      3.53
    0.4189      3.61
    0.4286      3.69
    0.4383      3.77
    0.4480      3.85
    0.4577      3.94
    0.4674      4.02
    0.4770      4.11
    0.4867      4.19
    0.4964      4.28
    0.5061      4.37
    0.5158      4.46
    0.5255      4.55
    0.5351      4.64
    0.5448      4.73
    0.5545      4.82
    0.5642      4.92
    0.5739      5.02
    0.5836      5.12
    0.5933      5.22
    0.6029      5.32
    0.6126      5.43
    0.6223      5.53
    0.6320      5.65
    0.6417      5.76
    0.6514      5.87
    0.6610      5.99
    0.6707      6.12
    0.6804      6.24
    0.6901      6.38
    0.6998      6.51
    0.7095      6.65
    0.7192      6.80
    0.7288      6.95
    0.7385      7.11
    0.7482      7.27
    0.7579      7.45
    0.7676      7.63
    0.7773      7.82
    0.7869      8.03
    0.7966      8.24
    0.8063      8.47
    0.8160      8.72
    0.8257      8.98
    0.8354      9.27
    0.8450      9.58
    0.8547      9.93
    0.8644     10.31
    0.8741     10.74
    0.8838     11.24
    0.8935     11.83
    0.9032     12.54
    0.9128     13.43
    0.9225     14.52
    0.9322     15.70
    0.9419     16.84
    0.9516     17.92
    0.9613     19.03
    0.9709     20.33
    0.9806     22.26
    0.9903     26.13
    1.0000     48.89
